author,title,passage_id,Coarse Label,Fine Label
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,5718,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,6116,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,6205,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,6447,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,7116,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,7650,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,8040,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,8504,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,10341,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,10882,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,11580,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,13451,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,13876,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,14041,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,14417,Key Stage 4-5,Key Stage 5 (KS5)
Sir Thomas Malory,Le Morte d'Arthur: Volume 2,14734,Key Stage 4-5,Key Stage 5 (KS5)
Sophocles,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,1188,Key Stage 4-5,Key Stage 4 (KS4)
Sophocles,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,1476,Key Stage 4-5,Key Stage 4 (KS4)
Sophocles,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,2274,Key Stage 4-5,Key Stage 4 (KS4)
Sophocles,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,2939,Key Stage 4-5,Key Stage 4 (KS4)
Sophocles,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,3455,Key Stage 4-5,Key Stage 4 (KS4)
Sophocles,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,3715,Key Stage 4-5,Key Stage 4 (KS4)
Sophocles,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,6613,Key Stage 4-5,Key Stage 4 (KS4)
Sophocles,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,7440,Key Stage 4-5,Key Stage 4 (KS4)
Sophocles,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,7630,Key Stage 4-5,Key Stage 4 (KS4)
Sophocles,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,9580,Key Stage 4-5,Key Stage 4 (KS4)
Sophocles,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,9597,Key Stage 4-5,Key Stage 4 (KS4)
Sophocles,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,14996,Key Stage 4-5,Key Stage 4 (KS4)
Sophocles,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,15697,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,235,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,286,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,382,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,541,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,841,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,1602,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,1803,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,1883,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,1952,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,2004,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,2162,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,2462,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,2894,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,3145,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,3207,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,3242,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,3363,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,3763,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,4424,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,4483,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,5172,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,5457,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,5591,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,5649,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,6188,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,6783,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,7508,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,7994,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,8131,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,8321,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,8696,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,9535,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,9752,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,9851,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,10282,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,10409,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,10625,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,11711,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,11979,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,12079,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,12835,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,13443,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,13626,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,13731,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,13834,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,13903,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,13904,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,14065,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,15752,Key Stage 4-5,Key Stage 4 (KS4)
Stendhal,The Red and the Black: A Chronicle of 1830,15976,Key Stage 4-5,Key Stage 4 (KS4)
T. S. Eliot,The Waste Land,2828,Key Stage 4-5,Key Stage 5 (KS5)
Theodore Dreiser,Sister Carrie: A Novel,337,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,923,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,950,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,1255,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,1264,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,1662,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,1819,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,2390,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,2808,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,2898,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,3039,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,3079,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,3125,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,3340,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,3532,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,3602,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,3727,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,3889,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,3956,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,3972,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,4149,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,4510,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,4847,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,5294,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,5597,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,5900,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,6443,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,6840,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,7432,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,8029,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,9366,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,9385,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,9578,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,9864,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,10045,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,12268,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,12604,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,12882,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,12883,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,13059,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,13225,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,13249,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,13615,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,13682,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,14069,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,14340,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,15126,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,15375,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,15841,Key Stage 2-3,Key Stage 3 (KS3)
Theodore Dreiser,Sister Carrie: A Novel,15988,Key Stage 2-3,Key Stage 3 (KS3)
Thomas De Quincey,Confessions of an English Opium-Eater,1307,Key Stage 4-5,Key Stage 5 (KS5)
Thomas De Quincey,Confessions of an English Opium-Eater,3654,Key Stage 4-5,Key Stage 5 (KS5)
Thomas De Quincey,Confessions of an English Opium-Eater,4965,Key Stage 4-5,Key Stage 5 (KS5)
Thomas De Quincey,Confessions of an English Opium-Eater,5458,Key Stage 4-5,Key Stage 5 (KS5)
Thomas De Quincey,Confessions of an English Opium-Eater,5519,Key Stage 4-5,Key Stage 5 (KS5)
Thomas De Quincey,Confessions of an English Opium-Eater,7297,Key Stage 4-5,Key Stage 5 (KS5)
Thomas De Quincey,Confessions of an English Opium-Eater,7907,Key Stage 4-5,Key Stage 5 (KS5)
Thomas De Quincey,Confessions of an English Opium-Eater,8236,Key Stage 4-5,Key Stage 5 (KS5)
Thomas De Quincey,Confessions of an English Opium-Eater,9616,Key Stage 4-5,Key Stage 5 (KS5)
Thomas De Quincey,Confessions of an English Opium-Eater,14181,Key Stage 4-5,Key Stage 5 (KS5)
Thomas De Quincey,Confessions of an English Opium-Eater,15179,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hardy,Far from the Madding Crowd,995,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Far from the Madding Crowd,1100,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Far from the Madding Crowd,3332,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Far from the Madding Crowd,3589,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Far from the Madding Crowd,4687,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Far from the Madding Crowd,5717,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Far from the Madding Crowd,6056,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Far from the Madding Crowd,7445,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Far from the Madding Crowd,9195,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Far from the Madding Crowd,10250,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Far from the Madding Crowd,10693,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Far from the Madding Crowd,13804,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Far from the Madding Crowd,14276,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Jude the Obscure,23,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Jude the Obscure,664,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Jude the Obscure,1361,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Jude the Obscure,2257,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Jude the Obscure,2520,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Jude the Obscure,3076,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Jude the Obscure,6635,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Jude the Obscure,10906,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Jude the Obscure,13176,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,Jude the Obscure,15767,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Mayor of Casterbridge,640,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Mayor of Casterbridge,910,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Mayor of Casterbridge,1209,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Mayor of Casterbridge,2566,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Mayor of Casterbridge,3158,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Mayor of Casterbridge,5890,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Mayor of Casterbridge,7131,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Mayor of Casterbridge,7346,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Mayor of Casterbridge,7572,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Mayor of Casterbridge,7973,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Mayor of Casterbridge,8729,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Mayor of Casterbridge,13908,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Mayor of Casterbridge,15590,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Mayor of Casterbridge,15828,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Return of the Native,1333,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Return of the Native,1390,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Return of the Native,1432,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Return of the Native,3094,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Return of the Native,3888,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Return of the Native,4070,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Return of the Native,4490,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Return of the Native,4826,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Return of the Native,5288,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Return of the Native,7760,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Return of the Native,8084,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Return of the Native,12155,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hardy,The Return of the Native,15897,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hobbes,Leviathan,46,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,302,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,461,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,822,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,897,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,1003,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,1094,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,1290,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,1592,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,1603,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,1690,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,1698,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,1716,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,1869,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,2076,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,2096,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,2206,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,2221,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,2349,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,2513,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,2603,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,2651,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,2825,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,3147,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,3807,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,3876,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,3943,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,3944,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,4440,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,5203,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,6756,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,7211,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,7435,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,8184,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,8416,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,8626,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,9449,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,9511,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,9798,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,10261,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,10601,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,10933,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,11410,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,11931,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,11993,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,12720,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,13506,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,14135,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,14517,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hobbes,Leviathan,15506,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Hughes,Tom Brown's School Days,665,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,930,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,1238,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,1484,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,1507,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,1957,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,2076,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,2106,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,2221,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,2361,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,2647,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,2751,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,2924,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,3071,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,3667,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,3712,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,3737,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,4375,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,5081,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,5363,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,5377,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,5678,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,5945,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,7774,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,8126,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,9337,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,10225,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,10760,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,11074,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,11649,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,11685,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,12460,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,12541,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,12983,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,13988,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,14490,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,15765,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Hughes,Tom Brown's School Days,15935,Key Stage 4-5,Key Stage 4 (KS4)
Thomas Mann,Death in Venice,767,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Mann,Death in Venice,1721,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Mann,Death in Venice,2598,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Mann,Death in Venice,3418,Key Stage 4-5,Key Stage 5 (KS5)
Thomas Mann,Death in Venice,6490,Key Stage 4-5,Key Stage 5 (KS5)
